x,y,s,dir,event,nflId,displayName,jerseyNumber,team,frame.id,gameId_x,playId,quarter,GameClock,down,yardsToGo,possessionTeam,yardlineSide,yardlineNumber,isSTPlay,PassLength,PassResult,YardsAfterCatch,PlayResult,playDescription,PositionAbbr,snap_x,snap_y
75.81,39.13,5.12,220.94,pass_forward,2552424.0,Phillip Dorsett,15.0,home,50,2017090700,4407,4,04:38:00,3,17,NE,NE,18.0,False,52.0,I,,0,(4:38) (Shotgun) T.Brady pass incomplete deep left to B.Cooks (T.Mitchell).,WR,91.93,23.67
75.54,38.65,5.04,217.24,,2552424.0,Phillip Dorsett,15.0,home,51,2017090700,4407,4,04:38:00,3,17,NE,NE,18.0,False,52.0,I,,0,(4:38) (Shotgun) T.Brady pass incomplete deep left to B.Cooks (T.Mitchell).,WR,91.93,23.67
75.29,38.16,4.96,213.72,,2552424.0,Phillip Dorsett,15.0,home,52,2017090700,4407,4,04:38:00,3,17,NE,NE,18.0,False,52.0,I,,0,(4:38) (Shotgun) T.Brady pass incomplete deep left to B.Cooks (T.Mitchell).,WR,91.93,23.67
75.05,37.65,4.88,210.54,,2552424.0,Phillip Dorsett,15.0,home,53,2017090700,4407,4,04:38:00,3,17,NE,NE,18.0,False,52.0,I,,0,(4:38) (Shotgun) T.Brady pass incomplete deep left to B.Cooks (T.Mitchell).,WR,91.93,23.67
74.83,37.14,4.79,207.65,,2552424.0,Phillip Dorsett,15.0,home,54,2017090700,4407,4,04:38:00,3,17,NE,NE,18.0,False,52.0,I,,0,(4:38) (Shotgun) T.Brady pass incomplete deep left to B.Cooks (T.Mitchell).,WR,91.93,23.67
74.65,36.64,4.68,205.06,,2552424.0,Phillip Dorsett,15.0,home,55,2017090700,4407,4,04:38:00,3,17,NE,NE,18.0,False,52.0,I,,0,(4:38) (Shotgun) T.Brady pass incomplete deep left to B.Cooks (T.Mitchell).,WR,91.93,23.67
74.5,36.16,4.55,202.9,,2552424.0,Phillip Dorsett,15.0,home,56,2017090700,4407,4,04:38:00,3,17,NE,NE,18.0,False,52.0,I,,0,(4:38) (Shotgun) T.Brady pass incomplete deep left to B.Cooks (T.Mitchell).,WR,91.93,23.67
74.36,35.7,4.4,201.11,,2552424.0,Phillip Dorsett,15.0,home,57,2017090700,4407,4,04:38:00,3,17,NE,NE,18.0,False,52.0,I,,0,(4:38) (Shotgun) T.Brady pass incomplete deep left to B.Cooks (T.Mitchell).,WR,91.93,23.67
74.23,35.26,4.23,199.57,,2552424.0,Phillip Dorsett,15.0,home,58,2017090700,4407,4,04:38:00,3,17,NE,NE,18.0,False,52.0,I,,0,(4:38) (Shotgun) T.Brady pass incomplete deep left to B.Cooks (T.Mitchell).,WR,91.93,23.67
74.13,34.85,4.04,198.29,,2552424.0,Phillip Dorsett,15.0,home,59,2017090700,4407,4,04:38:00,3,17,NE,NE,18.0,False,52.0,I,,0,(4:38) (Shotgun) T.Brady pass incomplete deep left to B.Cooks (T.Mitchell).,WR,91.93,23.67
74.04,34.46,3.84,197.25,,2552424.0,Phillip Dorsett,15.0,home,60,2017090700,4407,4,04:38:00,3,17,NE,NE,18.0,False,52.0,I,,0,(4:38) (Shotgun) T.Brady pass incomplete deep left to B.Cooks (T.Mitchell).,WR,91.93,23.67
73.96,34.09,3.62,196.35,,2552424.0,Phillip Dorsett,15.0,home,61,2017090700,4407,4,04:38:00,3,17,NE,NE,18.0,False,52.0,I,,0,(4:38) (Shotgun) T.Brady pass incomplete deep left to B.Cooks (T.Mitchell).,WR,91.93,23.67
73.88,33.74,3.38,195.58,,2552424.0,Phillip Dorsett,15.0,home,62,2017090700,4407,4,04:38:00,3,17,NE,NE,18.0,False,52.0,I,,0,(4:38) (Shotgun) T.Brady pass incomplete deep left to B.Cooks (T.Mitchell).,WR,91.93,23.67
73.81,33.42,3.14,194.86,,2552424.0,Phillip Dorsett,15.0,home,63,2017090700,4407,4,04:38:00,3,17,NE,NE,18.0,False,52.0,I,,0,(4:38) (Shotgun) T.Brady pass incomplete deep left to B.Cooks (T.Mitchell).,WR,91.93,23.67
73.74,33.13,2.91,194.33,,2552424.0,Phillip Dorsett,15.0,home,64,2017090700,4407,4,04:38:00,3,17,NE,NE,18.0,False,52.0,I,,0,(4:38) (Shotgun) T.Brady pass incomplete deep left to B.Cooks (T.Mitchell).,WR,91.93,23.67
73.68,32.87,2.67,194.1,,2552424.0,Phillip Dorsett,15.0,home,65,2017090700,4407,4,04:38:00,3,17,NE,NE,18.0,False,52.0,I,,0,(4:38) (Shotgun) T.Brady pass incomplete deep left to B.Cooks (T.Mitchell).,WR,91.93,23.67
73.62,32.63,2.44,193.98,,2552424.0,Phillip Dorsett,15.0,home,66,2017090700,4407,4,04:38:00,3,17,NE,NE,18.0,False,52.0,I,,0,(4:38) (Shotgun) T.Brady pass incomplete deep left to B.Cooks (T.Mitchell).,WR,91.93,23.67
73.57,32.42,2.21,193.95,,2552424.0,Phillip Dorsett,15.0,home,67,2017090700,4407,4,04:38:00,3,17,NE,NE,18.0,False,52.0,I,,0,(4:38) (Shotgun) T.Brady pass incomplete deep left to B.Cooks (T.Mitchell).,WR,91.93,23.67
73.53,32.23,1.99,194.05,,2552424.0,Phillip Dorsett,15.0,home,68,2017090700,4407,4,04:38:00,3,17,NE,NE,18.0,False,52.0,I,,0,(4:38) (Shotgun) T.Brady pass incomplete deep left to B.Cooks (T.Mitchell).,WR,91.93,23.67
73.49,32.06,1.79,194.11,,2552424.0,Phillip Dorsett,15.0,home,69,2017090700,4407,4,04:38:00,3,17,NE,NE,18.0,False,52.0,I,,0,(4:38) (Shotgun) T.Brady pass incomplete deep left to B.Cooks (T.Mitchell).,WR,91.93,23.67
73.45,31.91,1.59,194.52,,2552424.0,Phillip Dorsett,15.0,home,70,2017090700,4407,4,04:38:00,3,17,NE,NE,18.0,False,52.0,I,,0,(4:38) (Shotgun) T.Brady pass incomplete deep left to B.Cooks (T.Mitchell).,WR,91.93,23.67
73.42,31.78,1.39,195.4,,2552424.0,Phillip Dorsett,15.0,home,71,2017090700,4407,4,04:38:00,3,17,NE,NE,18.0,False,52.0,I,,0,(4:38) (Shotgun) T.Brady pass incomplete deep left to B.Cooks (T.Mitchell).,WR,91.93,23.67
73.38,31.67,1.22,196.03,,2552424.0,Phillip Dorsett,15.0,home,72,2017090700,4407,4,04:38:00,3,17,NE,NE,18.0,False,52.0,I,,0,(4:38) (Shotgun) T.Brady pass incomplete deep left to B.Cooks (T.Mitchell).,WR,91.93,23.67
73.35,31.57,1.07,196.7,,2552424.0,Phillip Dorsett,15.0,home,73,2017090700,4407,4,04:38:00,3,17,NE,NE,18.0,False,52.0,I,,0,(4:38) (Shotgun) T.Brady pass incomplete deep left to B.Cooks (T.Mitchell).,WR,91.93,23.67
73.33,31.49,0.94,197.47,,2552424.0,Phillip Dorsett,15.0,home,74,2017090700,4407,4,04:38:00,3,17,NE,NE,18.0,False,52.0,I,,0,(4:38) (Shotgun) T.Brady pass incomplete deep left to B.Cooks (T.Mitchell).,WR,91.93,23.67
73.3,31.44,0.82,198.28,,2552424.0,Phillip Dorsett,15.0,home,75,2017090700,4407,4,04:38:00,3,17,NE,NE,18.0,False,52.0,I,,0,(4:38) (Shotgun) T.Brady pass incomplete deep left to B.Cooks (T.Mitchell).,WR,91.93,23.67
73.27,31.4,0.71,199.53,,2552424.0,Phillip Dorsett,15.0,home,76,2017090700,4407,4,04:38:00,3,17,NE,NE,18.0,False,52.0,I,,0,(4:38) (Shotgun) T.Brady pass incomplete deep left to B.Cooks (T.Mitchell).,WR,91.93,23.67
73.26,31.37,0.61,201.3,,2552424.0,Phillip Dorsett,15.0,home,77,2017090700,4407,4,04:38:00,3,17,NE,NE,18.0,False,52.0,I,,0,(4:38) (Shotgun) T.Brady pass incomplete deep left to B.Cooks (T.Mitchell).,WR,91.93,23.67
73.25,31.34,0.53,202.93,pass_arrived,2552424.0,Phillip Dorsett,15.0,home,78,2017090700,4407,4,04:38:00,3,17,NE,NE,18.0,False,52.0,I,,0,(4:38) (Shotgun) T.Brady pass incomplete deep left to B.Cooks (T.Mitchell).,WR,91.93,23.67
97.82,18.39,1.54,241.46,ball_snap,2530515.0,Chris Hogan,15.0,home,15,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
97.81,18.38,1.8,239.96,,2530515.0,Chris Hogan,15.0,home,16,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
97.79,18.38,2.06,238.11,,2530515.0,Chris Hogan,15.0,home,17,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
97.72,18.34,2.34,235.89,,2530515.0,Chris Hogan,15.0,home,18,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
97.45,18.22,2.63,233.87,,2530515.0,Chris Hogan,15.0,home,19,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
97.01,18.01,2.93,231.82,,2530515.0,Chris Hogan,15.0,home,20,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
96.55,17.79,3.24,229.66,,2530515.0,Chris Hogan,15.0,home,21,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
96.13,17.58,3.56,227.84,,2530515.0,Chris Hogan,15.0,home,22,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
95.76,17.34,3.89,225.87,,2530515.0,Chris Hogan,15.0,home,23,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
95.39,17.07,4.23,223.95,,2530515.0,Chris Hogan,15.0,home,24,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
95.03,16.78,4.57,222.35,,2530515.0,Chris Hogan,15.0,home,25,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
94.67,16.44,4.93,220.82,,2530515.0,Chris Hogan,15.0,home,26,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
94.34,16.04,5.25,219.38,,2530515.0,Chris Hogan,15.0,home,27,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
94.01,15.61,5.48,217.6,,2530515.0,Chris Hogan,15.0,home,28,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
93.68,15.14,5.63,215.45,,2530515.0,Chris Hogan,15.0,home,29,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
93.38,14.62,5.78,213.49,,2530515.0,Chris Hogan,15.0,home,30,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
93.07,14.09,5.96,211.98,,2530515.0,Chris Hogan,15.0,home,31,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
92.8,13.52,6.14,210.99,,2530515.0,Chris Hogan,15.0,home,32,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
92.54,12.91,6.3,210.25,,2530515.0,Chris Hogan,15.0,home,33,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
92.26,12.3,6.46,209.82,,2530515.0,Chris Hogan,15.0,home,34,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
92.0,11.67,6.58,209.73,,2530515.0,Chris Hogan,15.0,home,35,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
91.72,11.04,6.69,209.96,,2530515.0,Chris Hogan,15.0,home,36,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
91.44,10.4,6.77,210.28,,2530515.0,Chris Hogan,15.0,home,37,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
91.14,9.76,6.82,210.78,,2530515.0,Chris Hogan,15.0,home,38,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
90.81,9.12,6.84,211.61,,2530515.0,Chris Hogan,15.0,home,39,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
90.45,8.49,6.85,212.6,,2530515.0,Chris Hogan,15.0,home,40,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
90.07,7.87,6.83,213.94,,2530515.0,Chris Hogan,15.0,home,41,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
89.67,7.27,6.76,215.53,,2530515.0,Chris Hogan,15.0,home,42,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
89.25,6.7,6.67,217.23,,2530515.0,Chris Hogan,15.0,home,43,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
88.8,6.15,6.57,219.09,,2530515.0,Chris Hogan,15.0,home,44,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
88.33,5.61,6.45,221.03,,2530515.0,Chris Hogan,15.0,home,45,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
87.87,5.09,6.3,223.11,,2530515.0,Chris Hogan,15.0,home,46,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
87.4,4.59,6.13,225.38,,2530515.0,Chris Hogan,15.0,home,47,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
86.92,4.13,5.95,227.75,,2530515.0,Chris Hogan,15.0,home,48,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
86.43,3.7,5.74,230.17,,2530515.0,Chris Hogan,15.0,home,49,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
85.94,3.33,5.49,232.66,,2530515.0,Chris Hogan,15.0,home,50,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
85.47,3.01,5.21,235.36,,2530515.0,Chris Hogan,15.0,home,51,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
85.01,2.75,4.95,238.13,,2530515.0,Chris Hogan,15.0,home,52,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
84.55,2.5,4.66,241.09,,2530515.0,Chris Hogan,15.0,home,53,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
84.1,2.27,4.37,244.36,,2530515.0,Chris Hogan,15.0,home,54,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
83.69,2.12,4.07,248.07,,2530515.0,Chris Hogan,15.0,home,55,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
83.28,2.01,3.79,252.07,,2530515.0,Chris Hogan,15.0,home,56,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
82.89,1.92,3.49,256.7,,2530515.0,Chris Hogan,15.0,home,57,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
82.53,1.88,3.21,261.88,,2530515.0,Chris Hogan,15.0,home,58,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
82.21,1.88,2.94,267.61,,2530515.0,Chris Hogan,15.0,home,59,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
81.96,1.94,2.71,273.93,,2530515.0,Chris Hogan,15.0,home,60,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
81.69,2.0,2.51,280.76,,2530515.0,Chris Hogan,15.0,home,61,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
81.45,2.09,2.34,288.55,,2530515.0,Chris Hogan,15.0,home,62,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
81.25,2.21,2.21,297.05,,2530515.0,Chris Hogan,15.0,home,63,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
81.08,2.36,2.12,305.49,,2530515.0,Chris Hogan,15.0,home,64,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
80.92,2.49,2.05,314.17,,2530515.0,Chris Hogan,15.0,home,65,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
80.81,2.68,2.02,322.95,first_contact,2530515.0,Chris Hogan,15.0,home,66,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
96.61,9.79,1.49,275.22,ball_snap,2543498.0,Brandin Cooks,14.0,home,15,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
96.61,9.79,1.78,275.1,,2543498.0,Brandin Cooks,14.0,home,16,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
96.6,9.79,2.1,274.95,,2543498.0,Brandin Cooks,14.0,home,17,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
96.59,9.79,2.42,274.76,,2543498.0,Brandin Cooks,14.0,home,18,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
96.54,9.79,2.76,274.51,,2543498.0,Brandin Cooks,14.0,home,19,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
96.3,9.81,3.12,274.37,,2543498.0,Brandin Cooks,14.0,home,20,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
95.74,9.86,3.48,274.31,,2543498.0,Brandin Cooks,14.0,home,21,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
95.08,9.92,3.86,274.28,,2543498.0,Brandin Cooks,14.0,home,22,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
94.48,9.98,4.25,274.23,,2543498.0,Brandin Cooks,14.0,home,23,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
93.94,10.03,4.66,274.13,,2543498.0,Brandin Cooks,14.0,home,24,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
93.41,10.07,5.07,273.96,,2543498.0,Brandin Cooks,14.0,home,25,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
92.84,10.11,5.48,273.84,,2543498.0,Brandin Cooks,14.0,home,26,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
92.27,10.15,5.89,273.69,,2543498.0,Brandin Cooks,14.0,home,27,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
91.66,10.18,6.29,273.6,,2543498.0,Brandin Cooks,14.0,home,28,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
91.02,10.21,6.6,273.58,,2543498.0,Brandin Cooks,14.0,home,29,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
90.36,10.26,6.72,273.62,,2543498.0,Brandin Cooks,14.0,home,30,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
89.68,10.3,6.78,273.69,,2543498.0,Brandin Cooks,14.0,home,31,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
88.98,10.35,6.88,273.79,,2543498.0,Brandin Cooks,14.0,home,32,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
88.25,10.39,7.0,273.99,,2543498.0,Brandin Cooks,14.0,home,33,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
87.51,10.42,7.12,274.38,,2543498.0,Brandin Cooks,14.0,home,34,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
86.76,10.45,7.22,274.85,,2543498.0,Brandin Cooks,14.0,home,35,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
86.01,10.47,7.31,275.45,,2543498.0,Brandin Cooks,14.0,home,36,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
85.23,10.5,7.38,276.18,,2543498.0,Brandin Cooks,14.0,home,37,2017090700,4544,4,03:56:00,1,10,NE,NE,14.0,False,,S,,-8,(3:56) (Shotgun) T.Brady sacked at NE 6 for -8 yards (A.Bailey).,WR,95.87,29.6
